sn_region;sn_locality;sn_section;sub_plot;group_of_plots;sn_site;small_138_cover;small_142_cover;small_146_cover;small_150_cover;small_153_cover;small_211_cover;days_snow_water;date_snow_free;days_pick;days_bull;date_pick;date_bull;date_disturbance;pick_pa;bull_pa;veg_small_1;veg_small_2;field_class_small;field_class_s;field_class_vier;field_class_drei;field_class_large;field_class_large_x;veg_dry;veg_cru;veg_bgr;veg_hea;veg_roc;veg_hmo;veg_lit;veg_gra;veg_cas;veg_mgr;veg_meq;veg_wet;veg_mbr;veg_mwg;veg_wat;goose_count_advent_138;goose_count_advent_142;goose_count_advent_146;goose_count_advent_150;goose_count_advent_153;goose_cum_advent_138;goose_cum_advent_142;goose_cum_advent_146;goose_cum_advent_150;goose_cum_advent_153;goose_count_todalen_138;goose_count_todalen_142;goose_count_todalen_146;goose_count_todalen_150;goose_count_todalen_153;goose_cum_todalen_138;goose_cum_todalen_142;goose_cum_todalen_146;goose_cum_todalen_150;goose_cum_todalen_153
svalbard;ADV;END;t5be2;t5b;t5;n;b;b;b;b;p;0;138;;2;;142;142;0;1;mhb;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5be3;t5b;t5;n;b;b;b;b;b;0;138;;2;;142;142;0;1;mhb;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5be4;t5b;t5;p;n;n;p;n;p;0;138;1;;138;;138;1;0;mh;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5bs1;t5b;t5;b;b;p;b;b;b;0;134;;1;;138;138;1;1;mhb;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5bs2;t5b;t5;n;b;b;b;b;b;0;138;;2;;142;142;0;1;mhb;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5bs3;t5b;t5;s;p;p;p;p;b;1;142;1;;142;;142;1;0;mhb;mh;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5bs4;t5b;t5;n;b;b;p;b;b;0;138;;2;;142;142;0;1;mh;mh;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5bw1;t5b;t5;b;b;b;b;b;b;0;134;;1;;138;138;0;1;mhb;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5bw2;t5b;t5;b;b;b;p;n;n;0;134;;1;;138;138;0;1;mh;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5bw3;t5b;t5;b;p;b;p;n;p;0;138;;1;;138;138;0;1;mh;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5bw4;t5b;t5;b;b;b;b;b;p;0;138;;1;;138;138;0;1;mh;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5cn1;t5c;t5;s;s;s;s;w;b;5;153;;;;;;0;0;mwh;;wetland_graminoid;wet;wet;wet;wet;wet;;;;;;;;;;;;;;1;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5cn2;t5c;t5;s;s;s;b;b;b;3;150;;1;;150;150;0;1;mhb;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5cn3;t5c;t5;s;s;s;p;b;b;3;150;1;2;150;153;150;1;1;mwh;;wetland_graminoid;wet;wet;wet;wet;wet;;;;;;;;;;;;;;1;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5cn4;t5c;t5;s;s;s;n;b;b;3;150;;2;;153;153;0;1;mhb;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5ce1;t5c;t5;s;s;s;s;w;p;5;153;;;;;;0;0;mwh;;wetland_graminoid;wet;wet;wet;wet;wet;;;;;;;;;;;;;;1;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5ce2;t5c;t5;s;s;s;n;w;p;3;150;;;;;;0;0;mwh;;wetland_graminoid;wet;wet;wet;wet;wet;;;;;;;;;;;;;;1;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5ce3;t5c;t5;s;s;s;p;n;p;3;150;1;;150;;150;1;0;mh;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5ce4;t5c;t5;s;s;s;n;n;n;3;150;;;;;;0;0;mh;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5cs1;t5c;t5;s;n;s;p;b;b;3;142;;1;;153;153;0;1;mhb;mh;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5cs2;t5c;t5;s;s;s;s;b;b;4;153;;1;;153;153;0;1;mwb;mw;wetland_moss;wet;wet;wet;wet;wet;;;;;;;;;;;;1;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5cs3;t5c;t5;s;s;s;b;n;b;3;150;;1;;150;150;0;1;mhb;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5cs4;t5c;t5;s;s;s;p;p;n;3;150;1;;150;;150;1;0;c;;moss_herbaceous;cru;na;na;moist;moist;;1;;;;;;;;;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5cw1;t5c;t5;s;s;s;s;w;b;5;153;;;;;;0;0;mwh;;wetland_graminoid;wet;wet;wet;wet;wet;;;;;;;;;;;;;;1;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5cw2;t5c;t5;s;s;s;b;b;b;3;150;;1;;150;150;0;1;mhb;mh;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5cw3;t5c;t5;s;s;s;n;p;p;3;150;2;;153;;153;1;0;mh;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5cw4;t5c;t5;s;s;s;n;p;n;3;150;2;;153;;153;1;0;mh;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5dn1;t5d;t5;s;s;s;s;w;n;5;153;;;;;;0;0;mwh;w;wetland_graminoid;wet;wet;wet;wet;wet;;;;;;;;;;;;;;1;1;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5dn2;t5d;t5;s;s;s;s;w;n;5;153;;;;;;0;0;mwh;w;wetland_graminoid;wet;wet;wet;wet;wet;;;;;;;;;;;;;;1;1;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5dn3;t5d;t5;s;s;s;s;w;n;5;153;;;;;;0;0;w;;wetland_graminoid;wat;na;na;wet;wet;;;;;;;;;;;;;;;1;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5dn4;t5d;t5;s;s;s;s;w;n;5;153;;;;;;0;0;wh;;wetland_graminoid;wet;wet;wet;wet;wet;;;;;;;;;;;;;;1;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5de1;t5d;t5;s;s;s;s;w;n;5;153;;;;;;0;0;w;;wetland_graminoid;wat;na;na;wet;wet;;;;;;;;;;;;;;;1;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5de2;t5d;t5;s;s;s;s;n;p;4;153;;;;;;0;0;mwh;;wetland_graminoid;wet;wet;wet;wet;wet;;;;;;;;;;;;;;1;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5de3;t5d;t5;s;s;s;s;n;p;4;153;;;;;;0;0;mwh;;wetland_graminoid;wet;wet;wet;wet;wet;;;;;;;;;;;;;;1;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5de4;t5d;t5;s;s;s;s;n;n;4;153;;;;;;0;0;mh;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5ds1;t5d;t5;s;s;s;s;n;p;4;153;;;;;;0;0;mwh;;wetland_graminoid;wet;wet;wet;wet;wet;;;;;;;;;;;;;;1;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5ds2;t5d;t5;s;s;s;s;n;p;4;153;;;;;;0;0;mwh;;wetland_graminoid;wet;wet;wet;wet;wet;;;;;;;;;;;;;;1;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5ds3;t5d;t5;s;s;s;s;w;n;4;153;;;;;;0;0;mwh;;wetland_graminoid;wet;wet;wet;wet;wet;;;;;;;;;;;;;;1;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5ds4;t5d;t5;s;s;s;s;n;b;4;153;;;;;;0;0;mwhb;mwb;wetland_graminoid;wet;wet;wet;wet;wet;;;;;;;;;;;;1;;1;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5dw1;t5d;t5;s;s;s;s;n;n;4;153;;;;;;0;0;mwh;;wetland_graminoid;wet;wet;wet;wet;wet;;;;;;;;;;;;;;1;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5dw2;t5d;t5;s;s;s;n;n;p;3;150;;;;;;0;0;mh;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5dw3;t5d;t5;s;s;s;s;n;n;4;153;;;;;;0;0;mh;;moss_herbaceous;mgr;moist;moist;moist;moist;;;;;;;;;;1;;;;;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
svalbard;ADV;END;t5dw4;t5d;t5;s;s;s;n;n;n;3;150;;;;;;0;0;mwh;;wetland_graminoid;wet;wet;wet;wet;wet;;;;;;;;;;;;;;1;;565;967;1532;1062;335;2556;5785;10606;16306;18037;43;54;110;139;126;282;418;858;1342;1745
